,treatment,categoryOrValue,range,IV
1989,https://data.cooperationdatabank.org/id/ENG01049_1.7.1,https://data.cooperationdatabank.org/id/trialofcooperationordinal/first,https://data.cooperationdatabank.org/vocab/class/TrialOfCooperationOrdinal,https://data.cooperationdatabank.org/vocab/prop/trialOfCooperationOrdinal
1990,https://data.cooperationdatabank.org/id/ENG01049_1.7.2,https://data.cooperationdatabank.org/id/trialofcooperationordinal/last,https://data.cooperationdatabank.org/vocab/class/TrialOfCooperationOrdinal,https://data.cooperationdatabank.org/vocab/prop/trialOfCooperationOrdinal
1991,https://data.cooperationdatabank.org/id/ENG01049_1.8.1,https://data.cooperationdatabank.org/id/trialofcooperationordinal/first,https://data.cooperationdatabank.org/vocab/class/TrialOfCooperationOrdinal,https://data.cooperationdatabank.org/vocab/prop/trialOfCooperationOrdinal
1992,https://data.cooperationdatabank.org/id/ENG01049_1.8.2,https://data.cooperationdatabank.org/id/trialofcooperationordinal/last,https://data.cooperationdatabank.org/vocab/class/TrialOfCooperationOrdinal,https://data.cooperationdatabank.org/vocab/prop/trialOfCooperationOrdinal
1993,https://data.cooperationdatabank.org/id/ENG01060_2.1.1,https://data.cooperationdatabank.org/id/uncertaintylevel/high,https://data.cooperationdatabank.org/vocab/class/UncertaintyLevel,https://data.cooperationdatabank.org/vocab/prop/uncertaintyLevel
1994,https://data.cooperationdatabank.org/id/ENG01060_2.1.2,https://data.cooperationdatabank.org/id/uncertaintylevel/low,https://data.cooperationdatabank.org/vocab/class/UncertaintyLevel,https://data.cooperationdatabank.org/vocab/prop/uncertaintyLevel
1995,https://data.cooperationdatabank.org/id/ENG01060_2.2.1,https://data.cooperationdatabank.org/id/uncertaintylevel/low,https://data.cooperationdatabank.org/vocab/class/UncertaintyLevel,https://data.cooperationdatabank.org/vocab/prop/uncertaintyLevel
1996,https://data.cooperationdatabank.org/id/ENG01060_2.2.2,https://data.cooperationdatabank.org/id/uncertaintylevel/high,https://data.cooperationdatabank.org/vocab/class/UncertaintyLevel,https://data.cooperationdatabank.org/vocab/prop/uncertaintyLevel
1997,https://data.cooperationdatabank.org/id/ENG01060_3a.1.1,https://data.cooperationdatabank.org/id/uncertaintylevel/low,https://data.cooperationdatabank.org/vocab/class/UncertaintyLevel,https://data.cooperationdatabank.org/vocab/prop/uncertaintyLevel
1998,https://data.cooperationdatabank.org/id/ENG01060_3a.1.2,https://data.cooperationdatabank.org/id/uncertaintylevel/high,https://data.cooperationdatabank.org/vocab/class/UncertaintyLevel,https://data.cooperationdatabank.org/vocab/prop/uncertaintyLevel
1999,https://data.cooperationdatabank.org/id/ENG01065_1.1.1,https://data.cooperationdatabank.org/id/leadershipassignmentrule/random_appointment,https://data.cooperationdatabank.org/vocab/class/LeadershipAssignmentRule,https://data.cooperationdatabank.org/vocab/prop/leadershipAssignmentRule
2000,https://data.cooperationdatabank.org/id/ENG01065_1.1.2,https://data.cooperationdatabank.org/id/leadershipassignmentrule/rotating,https://data.cooperationdatabank.org/vocab/class/LeadershipAssignmentRule,https://data.cooperationdatabank.org/vocab/prop/leadershipAssignmentRule
2001,https://data.cooperationdatabank.org/id/ENG01065_1.1.1,https://data.cooperationdatabank.org/id/leadershipassignmentrule/fixed,https://data.cooperationdatabank.org/vocab/class/LeadershipAssignmentRule,https://data.cooperationdatabank.org/vocab/prop/leadershipAssignmentRule
2002,https://data.cooperationdatabank.org/id/ENG01065_1.1.2,https://data.cooperationdatabank.org/id/leadershipassignmentrule/random_appointment,https://data.cooperationdatabank.org/vocab/class/LeadershipAssignmentRule,https://data.cooperationdatabank.org/vocab/prop/leadershipAssignmentRule
2003,https://data.cooperationdatabank.org/id/ENG01065_1.3.1,0,http://www.w3.org/2001/XMLSchema#boolean,https://data.cooperationdatabank.org/vocab/prop/leadership
2004,https://data.cooperationdatabank.org/id/ENG01065_1.3.2,1,http://www.w3.org/2001/XMLSchema#boolean,https://data.cooperationdatabank.org/vocab/prop/leadership
2005,https://data.cooperationdatabank.org/id/ENG01072_1.1.1,https://data.cooperationdatabank.org/id/givetakeframe/take-some,https://data.cooperationdatabank.org/vocab/class/GiveTakeFrame,https://data.cooperationdatabank.org/vocab/prop/giveTakeFrame
2006,https://data.cooperationdatabank.org/id/ENG01072_1.1.3,https://data.cooperationdatabank.org/id/givetakeframe/give-some,https://data.cooperationdatabank.org/vocab/class/GiveTakeFrame,https://data.cooperationdatabank.org/vocab/prop/giveTakeFrame
2007,https://data.cooperationdatabank.org/id/ENG01076_1d.1.1,1.0,http://www.w3.org/2001/XMLSchema#double,https://data.cooperationdatabank.org/vocab/prop/oneShotStrategyValue
2008,https://data.cooperationdatabank.org/id/ENG01076_1d.1.2,0.0,http://www.w3.org/2001/XMLSchema#double,https://data.cooperationdatabank.org/vocab/prop/oneShotStrategyValue
2009,https://data.cooperationdatabank.org/id/ENG00852_1.1.1,https://data.cooperationdatabank.org/id/hormonesadministration/oxytocin,https://data.cooperationdatabank.org/vocab/class/HormonesAdministration,https://data.cooperationdatabank.org/vocab/prop/hormonesAdministration
2010,https://data.cooperationdatabank.org/id/ENG00852_1.1.2,https://data.cooperationdatabank.org/id/hormonesadministration/vasopressin,https://data.cooperationdatabank.org/vocab/class/HormonesAdministration,https://data.cooperationdatabank.org/vocab/prop/hormonesAdministration
2011,https://data.cooperationdatabank.org/id/ENG00852_1.1.1,https://data.cooperationdatabank.org/id/hormonesadministration/oxytocin,https://data.cooperationdatabank.org/vocab/class/HormonesAdministration,https://data.cooperationdatabank.org/vocab/prop/hormonesAdministration
2012,https://data.cooperationdatabank.org/id/ENG00852_1.1.3,https://data.cooperationdatabank.org/id/hormonesadministration/placebo,https://data.cooperationdatabank.org/vocab/class/HormonesAdministration,https://data.cooperationdatabank.org/vocab/prop/hormonesAdministration
2013,https://data.cooperationdatabank.org/id/ENG00852_1.1.2,https://data.cooperationdatabank.org/id/hormonesadministration/vasopressin,https://data.cooperationdatabank.org/vocab/class/HormonesAdministration,https://data.cooperationdatabank.org/vocab/prop/hormonesAdministration
2014,https://data.cooperationdatabank.org/id/ENG00852_1.1.3,https://data.cooperationdatabank.org/id/hormonesadministration/placebo,https://data.cooperationdatabank.org/vocab/class/HormonesAdministration,https://data.cooperationdatabank.org/vocab/prop/hormonesAdministration
2015,https://data.cooperationdatabank.org/id/ENG00853_1.1.1,https://data.cooperationdatabank.org/id/gender/m,https://data.cooperationdatabank.org/vocab/class/Gender,https://data.cooperationdatabank.org/vocab/prop/gender
2016,https://data.cooperationdatabank.org/id/ENG00853_1.1.2,https://data.cooperationdatabank.org/id/gender/f,https://data.cooperationdatabank.org/vocab/class/Gender,https://data.cooperationdatabank.org/vocab/prop/gender
2017,https://data.cooperationdatabank.org/id/ENG00872_2.1.1,https://data.cooperationdatabank.org/id/similaritylevel/high,https://data.cooperationdatabank.org/vocab/class/SimilarityLevel,https://data.cooperationdatabank.org/vocab/prop/similarityLevel
2018,https://data.cooperationdatabank.org/id/ENG00872_2.1.2,https://data.cooperationdatabank.org/id/similaritylevel/low,https://data.cooperationdatabank.org/vocab/class/SimilarityLevel,https://data.cooperationdatabank.org/vocab/prop/similarityLevel
2019,https://data.cooperationdatabank.org/id/ENG00889_1.2.1,https://data.cooperationdatabank.org/id/iteratedstrategy/predominantly_competitive,https://data.cooperationdatabank.org/vocab/class/IteratedStrategy,https://data.cooperationdatabank.org/vocab/prop/iteratedStrategy
2020,https://data.cooperationdatabank.org/id/ENG00889_1.2.2,https://data.cooperationdatabank.org/id/iteratedstrategy/predominantly_cooperative,https://data.cooperationdatabank.org/vocab/class/IteratedStrategy,https://data.cooperationdatabank.org/vocab/prop/iteratedStrategy
2021,https://data.cooperationdatabank.org/id/ENG00893_2.3.1,https://data.cooperationdatabank.org/id/academicdiscipline/economics,https://data.cooperationdatabank.org/vocab/class/AcademicDiscipline,https://data.cooperationdatabank.org/vocab/prop/academicDiscipline
2022,https://data.cooperationdatabank.org/id/ENG00893_2.3.2,https://data.cooperationdatabank.org/id/academicdiscipline/others,https://data.cooperationdatabank.org/vocab/class/AcademicDiscipline,https://data.cooperationdatabank.org/vocab/prop/academicDiscipline
2023,https://data.cooperationdatabank.org/id/ENG00902_1.1.1,0.9,http://www.w3.org/2001/XMLSchema#double,https://data.cooperationdatabank.org/vocab/prop/iteratedPreprogrammedCooperationRate
2024,https://data.cooperationdatabank.org/id/ENG00902_1.1.2,0.5,http://www.w3.org/2001/XMLSchema#double,https://data.cooperationdatabank.org/vocab/prop/iteratedPreprogrammedCooperationRate
2025,https://data.cooperationdatabank.org/id/ENG00902_2.1.1,0.9,http://www.w3.org/2001/XMLSchema#double,https://data.cooperationdatabank.org/vocab/prop/iteratedPreprogrammedCooperationRate
2026,https://data.cooperationdatabank.org/id/ENG00902_2.1.2,0.5,http://www.w3.org/2001/XMLSchema#double,https://data.cooperationdatabank.org/vocab/prop/iteratedPreprogrammedCooperationRate
2027,https://data.cooperationdatabank.org/id/ENG00905_1.3.2,1,http://www.w3.org/2001/XMLSchema#boolean,https://data.cooperationdatabank.org/vocab/prop/communicationTreatment
2028,https://data.cooperationdatabank.org/id/ENG00905_1.3.3,0,http://www.w3.org/2001/XMLSchema#boolean,https://data.cooperationdatabank.org/vocab/prop/communicationTreatment
2029,https://data.cooperationdatabank.org/id/ENG00905_1.4.1,1,http://www.w3.org/2001/XMLSchema#boolean,https://data.cooperationdatabank.org/vocab/prop/communicationTreatment
2030,https://data.cooperationdatabank.org/id/ENG00905_1.4.2,0,http://www.w3.org/2001/XMLSchema#boolean,https://data.cooperationdatabank.org/vocab/prop/communicationTreatment
2031,https://data.cooperationdatabank.org/id/ENG00905_1.6.1,https://data.cooperationdatabank.org/id/communicationtype/written,https://data.cooperationdatabank.org/vocab/class/CommunicationType,https://data.cooperationdatabank.org/vocab/prop/communicationType
2032,https://data.cooperationdatabank.org/id/ENG00905_1.6.2,https://data.cooperationdatabank.org/id/communicationtype/verbal,https://data.cooperationdatabank.org/vocab/class/CommunicationType,https://data.cooperationdatabank.org/vocab/prop/communicationType
2033,https://data.cooperationdatabank.org/id/ENG00905_1.6.1,1,http://www.w3.org/2001/XMLSchema#boolean,https://data.cooperationdatabank.org/vocab/prop/communicationTreatment
2034,https://data.cooperationdatabank.org/id/ENG00905_1.6.3,0,http://www.w3.org/2001/XMLSchema#boolean,https://data.cooperationdatabank.org/vocab/prop/communicationTreatment
2035,https://data.cooperationdatabank.org/id/ENG00905_1.6.2,1,http://www.w3.org/2001/XMLSchema#boolean,https://data.cooperationdatabank.org/vocab/prop/communicationTreatment
2036,https://data.cooperationdatabank.org/id/ENG00905_1.6.3,0,http://www.w3.org/2001/XMLSchema#boolean,https://data.cooperationdatabank.org/vocab/prop/communicationTreatment
2037,https://data.cooperationdatabank.org/id/ENG00909_1.3.2,2.0,http://www.w3.org/2001/XMLSchema#double,https://data.cooperationdatabank.org/vocab/prop/conflictIndexValue
2038,https://data.cooperationdatabank.org/id/ENG00909_1.3.3,2.5,http://www.w3.org/2001/XMLSchema#double,https://data.cooperationdatabank.org/vocab/prop/conflictIndexValue
2039,https://data.cooperationdatabank.org/id/ENG00909_1.3.4,1,http://www.w3.org/2001/XMLSchema#boolean,https://data.cooperationdatabank.org/vocab/prop/noise
2040,https://data.cooperationdatabank.org/id/ENG00909_1.3.6,0,http://www.w3.org/2001/XMLSchema#boolean,https://data.cooperationdatabank.org/vocab/prop/noise
2041,https://data.cooperationdatabank.org/id/ENG00909_1.3.5,1,http://www.w3.org/2001/XMLSchema#boolean,https://data.cooperationdatabank.org/vocab/prop/noise
2042,https://data.cooperationdatabank.org/id/ENG00909_1.3.6,0,http://www.w3.org/2001/XMLSchema#boolean,https://data.cooperationdatabank.org/vocab/prop/noise
2043,https://data.cooperationdatabank.org/id/ENG00909_1.4.2,2.0,http://www.w3.org/2001/XMLSchema#double,https://data.cooperationdatabank.org/vocab/prop/conflictIndexValue
2044,https://data.cooperationdatabank.org/id/ENG00909_1.4.3,2.5,http://www.w3.org/2001/XMLSchema#double,https://data.cooperationdatabank.org/vocab/prop/conflictIndexValue
2045,https://data.cooperationdatabank.org/id/ENG00909_1.4.4,1,http://www.w3.org/2001/XMLSchema#boolean,https://data.cooperationdatabank.org/vocab/prop/noise
2046,https://data.cooperationdatabank.org/id/ENG00909_1.4.6,0,http://www.w3.org/2001/XMLSchema#boolean,https://data.cooperationdatabank.org/vocab/prop/noise
2047,https://data.cooperationdatabank.org/id/ENG00909_1.4.5,1,http://www.w3.org/2001/XMLSchema#boolean,https://data.cooperationdatabank.org/vocab/prop/noise
2048,https://data.cooperationdatabank.org/id/ENG00909_1.4.6,0,http://www.w3.org/2001/XMLSchema#boolean,https://data.cooperationdatabank.org/vocab/prop/noise
2049,https://data.cooperationdatabank.org/id/ENG00941_1.1.1,https://data.cooperationdatabank.org/id/institutionalchoice/exogenous,https://data.cooperationdatabank.org/vocab/class/InstitutionalChoice,https://data.cooperationdatabank.org/vocab/prop/institutionalChoice
2050,https://data.cooperationdatabank.org/id/ENG00941_1.1.2,https://data.cooperationdatabank.org/id/institutionalchoice/endogenous,https://data.cooperationdatabank.org/vocab/class/InstitutionalChoice,https://data.cooperationdatabank.org/vocab/prop/institutionalChoice
2051,https://data.cooperationdatabank.org/id/ENG00941_1.1.1,https://data.cooperationdatabank.org/id/institutionalchoice/exogenous,https://data.cooperationdatabank.org/vocab/class/InstitutionalChoice,https://data.cooperationdatabank.org/vocab/prop/institutionalChoice
2052,https://data.cooperationdatabank.org/id/ENG00941_1.1.3,https://data.cooperationdatabank.org/id/institutionalchoice/endogenous,https://data.cooperationdatabank.org/vocab/class/InstitutionalChoice,https://data.cooperationdatabank.org/vocab/prop/institutionalChoice
2053,https://data.cooperationdatabank.org/id/ENG00941_1.1.1,https://data.cooperationdatabank.org/id/institutionalchoice/exogenous,https://data.cooperationdatabank.org/vocab/class/InstitutionalChoice,https://data.cooperationdatabank.org/vocab/prop/institutionalChoice
2054,https://data.cooperationdatabank.org/id/ENG00941_1.1.4,https://data.cooperationdatabank.org/id/institutionalchoice/endogenous,https://data.cooperationdatabank.org/vocab/class/InstitutionalChoice,https://data.cooperationdatabank.org/vocab/prop/institutionalChoice
2055,https://data.cooperationdatabank.org/id/ENG00941_1.5.1,https://data.cooperationdatabank.org/id/institutionalchoice/exogenous,https://data.cooperationdatabank.org/vocab/class/InstitutionalChoice,https://data.cooperationdatabank.org/vocab/prop/institutionalChoice
2056,https://data.cooperationdatabank.org/id/ENG00941_1.5.2,https://data.cooperationdatabank.org/id/institutionalchoice/endogenous,https://data.cooperationdatabank.org/vocab/class/InstitutionalChoice,https://data.cooperationdatabank.org/vocab/prop/institutionalChoice
2057,https://data.cooperationdatabank.org/id/ENG00941_1.5.1,https://data.cooperationdatabank.org/id/institutionalchoice/exogenous,https://data.cooperationdatabank.org/vocab/class/InstitutionalChoice,https://data.cooperationdatabank.org/vocab/prop/institutionalChoice
2058,https://data.cooperationdatabank.org/id/ENG00941_1.5.3,https://data.cooperationdatabank.org/id/institutionalchoice/endogenous,https://data.cooperationdatabank.org/vocab/class/InstitutionalChoice,https://data.cooperationdatabank.org/vocab/prop/institutionalChoice
