,obs,dependent,ES,N,t1,t2,study,design,n1,n2,sd1,sd2,ESLower,ESUpper,paper,doi,independentProperties,categoryT1,categoryT2
1422,https://data.cooperationdatabank.org/id/ENG01585_1.1.1.3.d,https://data.cooperationdatabank.org/id/dependentvariable/contributions,0.17963,128.0,https://data.cooperationdatabank.org/id/ENG01585_1.1.1,https://data.cooperationdatabank.org/id/ENG01585_1.1.3,https://data.cooperationdatabank.org/id/ENG01585_1,https://data.cooperationdatabank.org/id/betweenorwithinparticipantsdesign/1,64.0,64.0,66.989,78.418,-0.167544,0.526804,https://data.cooperationdatabank.org/id/ENG01585,http://dx.doi.org/10.1016/j.obhdp.2014.11.004,['https://data.cooperationdatabank.org/vocab/prop/communicationTreatment'],1,0
1423,https://data.cooperationdatabank.org/id/ENG01585_1.1.2.3.d,https://data.cooperationdatabank.org/id/dependentvariable/contributions,0.0927073,128.0,https://data.cooperationdatabank.org/id/ENG01585_1.1.2,https://data.cooperationdatabank.org/id/ENG01585_1.1.3,https://data.cooperationdatabank.org/id/ENG01585_1,https://data.cooperationdatabank.org/id/betweenorwithinparticipantsdesign/1,64.0,64.0,64.833,78.418,-0.253955,0.439369,https://data.cooperationdatabank.org/id/ENG01585,http://dx.doi.org/10.1016/j.obhdp.2014.11.004,['https://data.cooperationdatabank.org/vocab/prop/focalPointFrame'],1,0
1424,https://data.cooperationdatabank.org/id/ENG01585_2.1.1.2.d,https://data.cooperationdatabank.org/id/dependentvariable/contributions,-0.0186242,160.0,https://data.cooperationdatabank.org/id/ENG01585_2.1.1,https://data.cooperationdatabank.org/id/ENG01585_2.1.2,https://data.cooperationdatabank.org/id/ENG01585_2,https://data.cooperationdatabank.org/id/betweenorwithinparticipantsdesign/1,80.0,80.0,83.08,62.609,-0.328529,0.29128,https://data.cooperationdatabank.org/id/ENG01585,http://dx.doi.org/10.1016/j.obhdp.2014.11.004,['https://data.cooperationdatabank.org/vocab/prop/feedbackTarget'],https://data.cooperationdatabank.org/id/feedbacktarget/individual,https://data.cooperationdatabank.org/id/feedbacktarget/group
1425,https://data.cooperationdatabank.org/id/ENG01605_1.1.1.2.d,https://data.cooperationdatabank.org/id/dependentvariable/cooperation,0.693311,120.0,https://data.cooperationdatabank.org/id/ENG01605_1.1.1,https://data.cooperationdatabank.org/id/ENG01605_1.1.2,https://data.cooperationdatabank.org/id/ENG01605_1,https://data.cooperationdatabank.org/id/betweenorwithinparticipantsdesign/1,73.0,47.0,0.319,0.333,0.316417,1.07021,https://data.cooperationdatabank.org/id/ENG01605,http://dx.doi.org/10.1016/j.apergo.2012.04.014,['https://data.cooperationdatabank.org/vocab/prop/gender'],https://data.cooperationdatabank.org/id/gender/m,https://data.cooperationdatabank.org/id/gender/f
1426,https://data.cooperationdatabank.org/id/ENG01606_3.1.1.2.d,https://data.cooperationdatabank.org/id/dependentvariable/contributions,0.718025,64.0,https://data.cooperationdatabank.org/id/ENG01606_3.1.1,https://data.cooperationdatabank.org/id/ENG01606_3.1.2,https://data.cooperationdatabank.org/id/ENG01606_3,https://data.cooperationdatabank.org/id/betweenorwithinparticipantsdesign/1,32.0,32.0,2.19,2.07,0.212492,1.22356,https://data.cooperationdatabank.org/id/ENG01606,http://dx.doi.org/10.1080/02699931.2010.485889,['https://data.cooperationdatabank.org/vocab/prop/emotion'],https://data.cooperationdatabank.org/id/emotion/regret,https://data.cooperationdatabank.org/id/emotion/neutral
1427,https://data.cooperationdatabank.org/id/ENG01606_3.1.1.3.d,https://data.cooperationdatabank.org/id/dependentvariable/contributions,1.23235,64.0,https://data.cooperationdatabank.org/id/ENG01606_3.1.1,https://data.cooperationdatabank.org/id/ENG01606_3.1.3,https://data.cooperationdatabank.org/id/ENG01606_3,https://data.cooperationdatabank.org/id/betweenorwithinparticipantsdesign/1,32.0,32.0,2.19,2.11,0.697865,1.76683,https://data.cooperationdatabank.org/id/ENG01606,http://dx.doi.org/10.1080/02699931.2010.485889,['https://data.cooperationdatabank.org/vocab/prop/emotion'],https://data.cooperationdatabank.org/id/emotion/regret,https://data.cooperationdatabank.org/id/emotion/disappointment
1428,https://data.cooperationdatabank.org/id/ENG01606_3.1.2.3.d,https://data.cooperationdatabank.org/id/dependentvariable/contributions,0.535861,64.0,https://data.cooperationdatabank.org/id/ENG01606_3.1.2,https://data.cooperationdatabank.org/id/ENG01606_3.1.3,https://data.cooperationdatabank.org/id/ENG01606_3,https://data.cooperationdatabank.org/id/betweenorwithinparticipantsdesign/1,32.0,32.0,2.07,2.11,0.0371535,1.03457,https://data.cooperationdatabank.org/id/ENG01606,http://dx.doi.org/10.1080/02699931.2010.485889,['https://data.cooperationdatabank.org/vocab/prop/emotion'],https://data.cooperationdatabank.org/id/emotion/neutral,https://data.cooperationdatabank.org/id/emotion/disappointment
1429,https://data.cooperationdatabank.org/id/ENG01607_1.1.1.2.d,https://data.cooperationdatabank.org/id/dependentvariable/contributions,-0.368911,102.0,https://data.cooperationdatabank.org/id/ENG01607_1.1.1,https://data.cooperationdatabank.org/id/ENG01607_1.1.2,https://data.cooperationdatabank.org/id/ENG01607_1,https://data.cooperationdatabank.org/id/betweenorwithinparticipantsdesign/1,34.0,68.0,447.12,746.2,-0.783686,0.0458651,https://data.cooperationdatabank.org/id/ENG01607,http://dx.doi.org/10.1080/08832323.2016.1270885,['https://data.cooperationdatabank.org/vocab/prop/endowmentSize'],1200,2000
1430,https://data.cooperationdatabank.org/id/ENG01607_1.1.1.3.d,https://data.cooperationdatabank.org/id/dependentvariable/contributions,-0.873702,68.0,https://data.cooperationdatabank.org/id/ENG01607_1.1.1,https://data.cooperationdatabank.org/id/ENG01607_1.1.3,https://data.cooperationdatabank.org/id/ENG01607_1,https://data.cooperationdatabank.org/id/betweenorwithinparticipantsdesign/1,34.0,34.0,447.12,976.08,-1.37123,-0.376179,https://data.cooperationdatabank.org/id/ENG01607,http://dx.doi.org/10.1080/08832323.2016.1270885,['https://data.cooperationdatabank.org/vocab/prop/endowmentSize'],1200,2800
1431,https://data.cooperationdatabank.org/id/ENG01607_1.1.2.3.d,https://data.cooperationdatabank.org/id/dependentvariable/contributions,-0.505152,102.0,https://data.cooperationdatabank.org/id/ENG01607_1.1.2,https://data.cooperationdatabank.org/id/ENG01607_1.1.3,https://data.cooperationdatabank.org/id/ENG01607_1,https://data.cooperationdatabank.org/id/betweenorwithinparticipantsdesign/1,68.0,34.0,746.2,976.08,-0.922622,-0.0876819,https://data.cooperationdatabank.org/id/ENG01607,http://dx.doi.org/10.1080/08832323.2016.1270885,['https://data.cooperationdatabank.org/vocab/prop/endowmentSize'],2000,2800
1432,https://data.cooperationdatabank.org/id/ENG01618_1.2.1.2.d,https://data.cooperationdatabank.org/id/dependentvariable/contributions,-0.573759,96.0,https://data.cooperationdatabank.org/id/ENG01618_1.2.1,https://data.cooperationdatabank.org/id/ENG01618_1.2.2,https://data.cooperationdatabank.org/id/ENG01618_1,https://data.cooperationdatabank.org/id/betweenorwithinparticipantsdesign/1,72.0,24.0,5.25,5.85,-1.0428,-0.104716,https://data.cooperationdatabank.org/id/ENG01618,http://dx.doi.org/10.1007/s00355-007-0291-7,['https://data.cooperationdatabank.org/vocab/prop/matching'],https://data.cooperationdatabank.org/id/matching/stranger,https://data.cooperationdatabank.org/id/matching/partner
1433,https://data.cooperationdatabank.org/id/ENG01618_1.3.1.2.d,https://data.cooperationdatabank.org/id/dependentvariable/contributions,-0.509599,168.0,https://data.cooperationdatabank.org/id/ENG01618_1.3.1,https://data.cooperationdatabank.org/id/ENG01618_1.3.2,https://data.cooperationdatabank.org/id/ENG01618_1,https://data.cooperationdatabank.org/id/betweenorwithinparticipantsdesign/2,168.0,168.0,5.12,5.435,-0.522,-0.497198,https://data.cooperationdatabank.org/id/ENG01618,http://dx.doi.org/10.1007/s00355-007-0291-7,['https://data.cooperationdatabank.org/vocab/prop/punishmentTreatment'],https://data.cooperationdatabank.org/id/punishmenttreatment/-1,https://data.cooperationdatabank.org/id/punishmenttreatment/1
1434,https://data.cooperationdatabank.org/id/ENG01619_1.1.1.2.d,https://data.cooperationdatabank.org/id/dependentvariable/contributions,1.44017,200.0,https://data.cooperationdatabank.org/id/ENG01619_1.1.1,https://data.cooperationdatabank.org/id/ENG01619_1.1.2,https://data.cooperationdatabank.org/id/ENG01619_1,https://data.cooperationdatabank.org/id/betweenorwithinparticipantsdesign/1,92.0,108.0,4.513,4.53333,1.12833,1.75201,https://data.cooperationdatabank.org/id/ENG01619,http://dx.doi.org/10.1111/j.1465-7295.2011.00452.x,['https://data.cooperationdatabank.org/vocab/prop/punishmentEffectiveness'],0.5,1.0
1435,https://data.cooperationdatabank.org/id/ENG01619_1.11.1.3.d,https://data.cooperationdatabank.org/id/dependentvariable/contributions,0.210604,72.0,https://data.cooperationdatabank.org/id/ENG01619_1.11.1,https://data.cooperationdatabank.org/id/ENG01619_1.11.3,https://data.cooperationdatabank.org/id/ENG01619_1,https://data.cooperationdatabank.org/id/betweenorwithinparticipantsdesign/1,36.0,36.0,6.08,5.39,-0.252642,0.673851,https://data.cooperationdatabank.org/id/ENG01619,http://dx.doi.org/10.1111/j.1465-7295.2011.00452.x,['https://data.cooperationdatabank.org/vocab/prop/punishmentIterations'],1,2
1436,https://data.cooperationdatabank.org/id/ENG01619_1.11.2.3.d,https://data.cooperationdatabank.org/id/dependentvariable/contributions,0.64664,72.0,https://data.cooperationdatabank.org/id/ENG01619_1.11.2,https://data.cooperationdatabank.org/id/ENG01619_1.11.3,https://data.cooperationdatabank.org/id/ENG01619_1,https://data.cooperationdatabank.org/id/betweenorwithinparticipantsdesign/1,36.0,36.0,2.13,5.39,0.172752,1.12053,https://data.cooperationdatabank.org/id/ENG01619,http://dx.doi.org/10.1111/j.1465-7295.2011.00452.x,['https://data.cooperationdatabank.org/vocab/prop/punishmentIterations'],1,2
1437,https://data.cooperationdatabank.org/id/ENG01619_1.2.1.2.d,https://data.cooperationdatabank.org/id/dependentvariable/contributions,1.06119,64.0,https://data.cooperationdatabank.org/id/ENG01619_1.2.1,https://data.cooperationdatabank.org/id/ENG01619_1.2.2,https://data.cooperationdatabank.org/id/ENG01619_1,https://data.cooperationdatabank.org/id/betweenorwithinparticipantsdesign/1,28.0,36.0,5.0,6.08,0.53422,1.58816,https://data.cooperationdatabank.org/id/ENG01619,http://dx.doi.org/10.1111/j.1465-7295.2011.00452.x,['https://data.cooperationdatabank.org/vocab/prop/punishmentEffectiveness'],0.5,1.0
1438,https://data.cooperationdatabank.org/id/ENG01619_1.3.1.2.d,https://data.cooperationdatabank.org/id/dependentvariable/contributions,1.37648,72.0,https://data.cooperationdatabank.org/id/ENG01619_1.3.1,https://data.cooperationdatabank.org/id/ENG01619_1.3.2,https://data.cooperationdatabank.org/id/ENG01619_1,https://data.cooperationdatabank.org/id/betweenorwithinparticipantsdesign/1,36.0,36.0,4.9,5.39,0.862708,1.89025,https://data.cooperationdatabank.org/id/ENG01619,http://dx.doi.org/10.1111/j.1465-7295.2011.00452.x,['https://data.cooperationdatabank.org/vocab/prop/punishmentEffectiveness'],0.5,1.0
1439,https://data.cooperationdatabank.org/id/ENG01619_1.4.1.2.d,https://data.cooperationdatabank.org/id/dependentvariable/contributions,2.46208,64.0,https://data.cooperationdatabank.org/id/ENG01619_1.4.1,https://data.cooperationdatabank.org/id/ENG01619_1.4.2,https://data.cooperationdatabank.org/id/ENG01619_1,https://data.cooperationdatabank.org/id/betweenorwithinparticipantsdesign/1,28.0,36.0,3.32,2.13,1.80952,3.11463,https://data.cooperationdatabank.org/id/ENG01619,http://dx.doi.org/10.1111/j.1465-7295.2011.00452.x,['https://data.cooperationdatabank.org/vocab/prop/punishmentEffectiveness'],0.5,1.0
1440,https://data.cooperationdatabank.org/id/ENG01619_1.5.1.3.d,https://data.cooperationdatabank.org/id/dependentvariable/contributions,0.0529648,136.0,https://data.cooperationdatabank.org/id/ENG01619_1.5.1,https://data.cooperationdatabank.org/id/ENG01619_1.5.3,https://data.cooperationdatabank.org/id/ENG01619_1,https://data.cooperationdatabank.org/id/betweenorwithinparticipantsdesign/1,64.0,72.0,5.635,5.145,-0.283808,0.389738,https://data.cooperationdatabank.org/id/ENG01619,http://dx.doi.org/10.1111/j.1465-7295.2011.00452.x,['https://data.cooperationdatabank.org/vocab/prop/punishmentIterations'],1,2
1441,https://data.cooperationdatabank.org/id/ENG01619_1.5.2.3.d,https://data.cooperationdatabank.org/id/dependentvariable/contributions,0.484259,136.0,https://data.cooperationdatabank.org/id/ENG01619_1.5.2,https://data.cooperationdatabank.org/id/ENG01619_1.5.3,https://data.cooperationdatabank.org/id/ENG01619_1,https://data.cooperationdatabank.org/id/betweenorwithinparticipantsdesign/1,64.0,72.0,2.713,5.145,0.142662,0.825856,https://data.cooperationdatabank.org/id/ENG01619,http://dx.doi.org/10.1111/j.1465-7295.2011.00452.x,['https://data.cooperationdatabank.org/vocab/prop/punishmentIterations'],1,2
1442,https://data.cooperationdatabank.org/id/ENG01619_1.8.1.3.d,https://data.cooperationdatabank.org/id/dependentvariable/contributions,0.0202274,64.0,https://data.cooperationdatabank.org/id/ENG01619_1.8.1,https://data.cooperationdatabank.org/id/ENG01619_1.8.3,https://data.cooperationdatabank.org/id/ENG01619_1,https://data.cooperationdatabank.org/id/betweenorwithinparticipantsdesign/1,28.0,36.0,5.0,4.9,-0.47365,0.514104,https://data.cooperationdatabank.org/id/ENG01619,http://dx.doi.org/10.1111/j.1465-7295.2011.00452.x,['https://data.cooperationdatabank.org/vocab/prop/punishmentIterations'],1,2
1443,https://data.cooperationdatabank.org/id/ENG01619_1.8.2.3.d,https://data.cooperationdatabank.org/id/dependentvariable/contributions,0.522855,64.0,https://data.cooperationdatabank.org/id/ENG01619_1.8.2,https://data.cooperationdatabank.org/id/ENG01619_1.8.3,https://data.cooperationdatabank.org/id/ENG01619_1,https://data.cooperationdatabank.org/id/betweenorwithinparticipantsdesign/1,28.0,36.0,3.32,4.9,0.0207529,1.02496,https://data.cooperationdatabank.org/id/ENG01619,http://dx.doi.org/10.1111/j.1465-7295.2011.00452.x,['https://data.cooperationdatabank.org/vocab/prop/punishmentIterations'],1,2
1444,https://data.cooperationdatabank.org/id/ENG01619_1.9.1.2.d,https://data.cooperationdatabank.org/id/dependentvariable/contributions,0.522855,64.0,https://data.cooperationdatabank.org/id/ENG01619_1.9.1,https://data.cooperationdatabank.org/id/ENG01619_1.9.2,https://data.cooperationdatabank.org/id/ENG01619_1,https://data.cooperationdatabank.org/id/betweenorwithinparticipantsdesign/1,28.0,36.0,3.32,4.9,0.0207529,1.02496,https://data.cooperationdatabank.org/id/ENG01619,http://dx.doi.org/10.1111/j.1465-7295.2011.00452.x,['https://data.cooperationdatabank.org/vocab/prop/punishmentIterations'],1,2
1445,https://data.cooperationdatabank.org/id/ENG01630_1.2.1.2.d,https://data.cooperationdatabank.org/id/dependentvariable/contributions,-0.000423468,62.0,https://data.cooperationdatabank.org/id/ENG01630_1.2.1,https://data.cooperationdatabank.org/id/ENG01630_1.2.2,https://data.cooperationdatabank.org/id/ENG01630_1,https://data.cooperationdatabank.org/id/betweenorwithinparticipantsdesign/2,62.0,62.0,26.06,19.98,-0.0320364,0.0311894,https://data.cooperationdatabank.org/id/ENG01630,http://dx.doi.org/10.1016/j.obhdp.2009.06.003,['https://data.cooperationdatabank.org/vocab/prop/uncertaintyLevel'],https://data.cooperationdatabank.org/id/uncertaintylevel/low,https://data.cooperationdatabank.org/id/uncertaintylevel/high
1446,https://data.cooperationdatabank.org/id/ENG01630_1.2.1.3.d,https://data.cooperationdatabank.org/id/dependentvariable/contributions,0.135419,62.0,https://data.cooperationdatabank.org/id/ENG01630_1.2.1,https://data.cooperationdatabank.org/id/ENG01630_1.2.3,https://data.cooperationdatabank.org/id/ENG01630_1,https://data.cooperationdatabank.org/id/betweenorwithinparticipantsdesign/2,62.0,62.0,26.06,29.33,0.103662,0.167177,https://data.cooperationdatabank.org/id/ENG01630,http://dx.doi.org/10.1016/j.obhdp.2009.06.003,['https://data.cooperationdatabank.org/vocab/prop/uncertaintyLevel'],https://data.cooperationdatabank.org/id/uncertaintylevel/low,https://data.cooperationdatabank.org/id/uncertaintylevel/high
1447,https://data.cooperationdatabank.org/id/ENG01631_1.1.1.2.d,https://data.cooperationdatabank.org/id/dependentvariable/contributions,-0.470898,104.0,https://data.cooperationdatabank.org/id/ENG01631_1.1.1,https://data.cooperationdatabank.org/id/ENG01631_1.1.2,https://data.cooperationdatabank.org/id/ENG01631_1,https://data.cooperationdatabank.org/id/betweenorwithinparticipantsdesign/1,40.0,64.0,14.2,13.2,-0.871092,-0.0707052,https://data.cooperationdatabank.org/id/ENG01631,http://dx.doi.org/10.1177/1059601114551606,['https://data.cooperationdatabank.org/vocab/prop/matching'],https://data.cooperationdatabank.org/id/matching/partner,https://data.cooperationdatabank.org/id/matching/stranger
1448,https://data.cooperationdatabank.org/id/ENG01661_2.2.1.2.d,https://data.cooperationdatabank.org/id/dependentvariable/contributions,0.521328,49.0,https://data.cooperationdatabank.org/id/ENG01661_2.2.1,https://data.cooperationdatabank.org/id/ENG01661_2.2.2,https://data.cooperationdatabank.org/id/ENG01661_2,https://data.cooperationdatabank.org/id/betweenorwithinparticipantsdesign/1,32.0,17.0,73.79,120.84,-0.0758887,1.11854,https://data.cooperationdatabank.org/id/ENG01661,http://dx.doi.org/10.1037/a0031233,['https://data.cooperationdatabank.org/vocab/prop/sVOType'],https://data.cooperationdatabank.org/id/svotype/prosocial,https://data.cooperationdatabank.org/id/svotype/proself
1449,https://data.cooperationdatabank.org/id/ENG01661_4.4.1.3.d,https://data.cooperationdatabank.org/id/dependentvariable/contributions,3.32189,32.0,https://data.cooperationdatabank.org/id/ENG01661_4.4.1,https://data.cooperationdatabank.org/id/ENG01661_4.4.3,https://data.cooperationdatabank.org/id/ENG01661_4,https://data.cooperationdatabank.org/id/betweenorwithinparticipantsdesign/1,16.0,16.0,20.1,20.1,2.253,4.39078,https://data.cooperationdatabank.org/id/ENG01661,http://dx.doi.org/10.1037/a0031233,['https://data.cooperationdatabank.org/vocab/prop/communicationTreatment'],1,0
